function,timestamp,total,setup,initialization,execution
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T22:45:41.913Z,191.0,188.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T22:41:54.524Z,198.0,194.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T22:16:35.160Z,434.0,431.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:29:48.468Z,241.0,237.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T22:13:56.074Z,246.0,242.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T22:12:32.697Z,264.0,261.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T22:15:06.862Z,489.0,485.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:37:31.328Z,416.0,413.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:31:01.076Z,417.0,414.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:38:25.781Z,441.0,438.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:46:32.291Z,266.0,262.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:42:33.498Z,263.0,260.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:36:04.434Z,431.0,428.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:43:40.984Z,427.0,424.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:33:21.461Z,228.0,225.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:40:01.363Z,204.0,200.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:32:19.909Z,420.0,418.0,0.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:41:03.995Z,222.0,219.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:02:29.135Z,269.0,265.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:34:29.800Z,407.0,404.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:23:24.878Z,187.0,184.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:04:45.452Z,254.0,246.0,5.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:21:22.337Z,239.0,235.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:19:27.125Z,247.0,241.0,4.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:10:57.257Z,422.0,419.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:03:32.351Z,414.0,411.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:27:15.135Z,210.0,207.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:13:53.057Z,422.0,419.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:15:24.587Z,194.0,190.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:12:09.771Z,425.0,421.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:09:44.857Z,432.0,429.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:16:32.902Z,431.0,428.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:05:57.448Z,456.0,453.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:08:37.093Z,213.0,210.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:24:12.328Z,173.0,170.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:20:08.250Z,436.0,433.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:25:27.043Z,187.0,184.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:17:43.866Z,406.0,403.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:58:03.168Z,433.0,430.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:27:58.562Z,483.0,480.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T19:01:02.314Z,403.0,400.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:26:14.846Z,428.0,425.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:28:37.264Z,276.0,274.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:57:01.769Z,419.0,416.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:35:27.523Z,417.0,414.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:22:08.030Z,438.0,435.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:59:18.366Z,420.0,417.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:50:06.306Z,200.0,196.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:23:40.079Z,190.0,186.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:36:52.356Z,409.0,406.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:24:32.221Z,240.0,235.0,3.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:55:18.941Z,432.0,429.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:19:43.216Z,437.0,434.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:42:23.662Z,245.0,242.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:31:12.060Z,430.0,427.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:20:53.750Z,218.0,216.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:38:06.863Z,222.0,219.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:40:59.318Z,266.0,263.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:44:35.200Z,417.0,414.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:32:36.249Z,263.0,259.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:33:27.783Z,275.0,268.0,2.0,5.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:29:44.875Z,228.0,224.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:27:22.629Z,244.0,241.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:43:40.299Z,288.0,284.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:39:26.815Z,421.0,418.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:51:41.983Z,271.0,268.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:52:47.642Z,177.0,175.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:54:10.091Z,181.0,179.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:18:22.178Z,296.0,293.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:46:10.942Z,257.0,253.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:48:46.772Z,438.0,435.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:04:18.807Z,460.0,457.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:16:57.495Z,433.0,429.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:11:05.016Z,217.0,212.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:12:44.730Z,432.0,429.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:47:44.002Z,414.0,411.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:00:18.630Z,442.0,439.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:15:21.378Z,432.0,429.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:08:27.150Z,251.0,246.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:03:01.898Z,425.0,422.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:01:51.079Z,255.0,250.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:13:46.414Z,423.0,420.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:05:41.701Z,197.0,192.0,1.0,4.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:38:20.385Z,431.0,428.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:06:38.841Z,436.0,433.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T18:09:46.599Z,190.0,184.0,4.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:39:40.215Z,242.0,239.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:50:53.017Z,425.0,422.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:53:41.769Z,415.0,412.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:45:32.082Z,420.0,417.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:44:07.762Z,246.0,243.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:58:54.912Z,416.0,413.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:46:42.970Z,254.0,251.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:48:15.598Z,186.0,184.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:49:51.047Z,270.0,261.0,7.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:56:10.206Z,469.0,465.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:57:38.168Z,414.0,411.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:55:28.732Z,435.0,432.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:43:00.319Z,243.0,240.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:52:18.434Z,255.0,250.0,3.0,2.0
aws-coldstart-nodejs6-dev-memory-1024,2019-03-06T17:41:30.037Z,234.0,230.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T23:02:13.415Z,807.0,802.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T23:06:11.893Z,265.0,254.0,1.0,10.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T23:04:58.729Z,465.0,462.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T23:00:48.173Z,257.0,253.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T23:00:04.663Z,259.0,247.0,1.0,11.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:54:06.172Z,261.0,244.0,1.0,16.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:48:03.197Z,227.0,213.0,1.0,13.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:52:15.966Z,202.0,199.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:47:05.223Z,251.0,247.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T23:03:51.808Z,192.0,189.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:39:03.700Z,243.0,239.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:44:08.056Z,434.0,411.0,1.0,22.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:55:31.864Z,231.0,228.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:38:12.148Z,459.0,455.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:56:34.029Z,205.0,195.0,1.0,9.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:40:32.984Z,198.0,191.0,2.0,5.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:41:54.780Z,187.0,185.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:42:56.575Z,175.0,173.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:45:42.947Z,193.0,191.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:12:44.397Z,193.0,186.0,1.0,6.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:15:05.523Z,430.0,426.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:14:12.642Z,196.0,193.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:36:48.128Z,185.0,177.0,2.0,6.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T22:16:34.336Z,200.0,194.0,1.0,5.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:43:51.424Z,247.0,241.0,1.0,5.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:46:41.914Z,240.0,238.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:41:05.277Z,260.0,256.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:34:28.594Z,462.0,458.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:39:59.399Z,254.0,250.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:37:42.983Z,245.0,240.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:31:13.039Z,191.0,183.0,1.0,7.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:33:21.219Z,188.0,185.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:36:03.853Z,274.0,259.0,2.0,13.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:42:34.149Z,199.0,186.0,1.0,12.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:38:46.418Z,294.0,289.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:10:46.092Z,461.0,442.0,1.0,18.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:45:26.212Z,241.0,239.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:14:02.796Z,256.0,249.0,2.0,5.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:32:19.566Z,254.0,249.0,3.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:24:29.908Z,229.0,213.0,1.0,15.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:12:08.544Z,226.0,223.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:01:01.998Z,259.0,255.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:22:38.770Z,184.0,181.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:29:48.862Z,251.0,241.0,1.0,9.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:05:08.339Z,241.0,237.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:20:39.793Z,248.0,233.0,2.0,13.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:21:21.672Z,266.0,249.0,2.0,15.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:05:56.622Z,257.0,246.0,1.0,10.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:08:27.072Z,212.0,209.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:19:27.432Z,225.0,218.0,2.0,5.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:03:52.884Z,250.0,239.0,1.0,10.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:27:15.976Z,196.0,193.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:16:05.022Z,476.0,454.0,1.0,21.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:01:58.674Z,194.0,192.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:17:32.341Z,260.0,242.0,2.0,16.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:09:29.444Z,213.0,206.0,1.0,6.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:25:26.723Z,265.0,259.0,3.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:28:22.079Z,255.0,232.0,6.0,17.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T19:15:10.266Z,183.0,174.0,1.0,8.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:32:13.082Z,199.0,194.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:27:22.322Z,248.0,245.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:48:06.329Z,185.0,183.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:25:46.296Z,253.0,236.0,2.0,15.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:22:26.500Z,204.0,189.0,1.0,14.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:48:57.804Z,276.0,263.0,2.0,11.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:19:05.268Z,267.0,249.0,1.0,17.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:44:34.577Z,281.0,277.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:30:59.416Z,244.0,242.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:16:56.094Z,204.0,189.0,1.0,14.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:43:40.034Z,205.0,200.0,1.0,4.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:53:54.991Z,466.0,446.0,1.0,19.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:39:36.563Z,195.0,192.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:40:48.767Z,447.0,426.0,1.0,20.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:55:20.546Z,175.0,173.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:42:23.270Z,258.0,234.0,6.0,18.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:24:42.995Z,289.0,284.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:36:33.461Z,212.0,209.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:57:52.305Z,187.0,182.0,1.0,4.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:56:37.381Z,256.0,252.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:53:10.677Z,197.0,184.0,1.0,12.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:15:21.038Z,274.0,270.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:50:15.099Z,308.0,306.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:28:24.728Z,197.0,193.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:33:17.138Z,275.0,273.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:23:41.577Z,256.0,237.0,2.0,17.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:20:35.632Z,247.0,241.0,1.0,5.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:29:43.973Z,257.0,252.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:37:39.908Z,180.0,176.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:18:21.883Z,240.0,236.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:34:39.227Z,481.0,477.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:51:32.420Z,444.0,442.0,0.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:46:01.124Z,204.0,202.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:03:02.820Z,218.0,210.0,1.0,7.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:59:18.873Z,454.0,450.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:11:26.489Z,206.0,188.0,3.0,15.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:05:26.194Z,195.0,184.0,2.0,9.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:12:55.824Z,451.0,445.0,1.0,5.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:01:40.700Z,243.0,241.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:13:45.815Z,478.0,474.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:08:07.320Z,225.0,223.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:00:06.137Z,259.0,254.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:06:49.134Z,464.0,461.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:48:15.335Z,208.0,206.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:04:07.353Z,209.0,191.0,1.0,17.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T18:09:32.335Z,230.0,221.0,1.0,8.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:57:37.033Z,236.0,233.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:46:43.284Z,266.0,263.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:49:42.041Z,421.0,418.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:55:29.477Z,181.0,177.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:56:20.453Z,244.0,239.0,1.0,4.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:53:56.891Z,188.0,184.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:58:56.373Z,239.0,237.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:39:39.322Z,293.0,264.0,2.0,27.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:43:00.622Z,252.0,234.0,1.0,17.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:50:42.019Z,191.0,188.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:44:10.186Z,266.0,248.0,1.0,17.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:41:18.877Z,251.0,249.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:52:18.746Z,279.0,268.0,1.0,10.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:38:52.540Z,266.0,243.0,5.0,18.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-06T17:45:29.258Z,200.0,193.0,1.0,6.0
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T23:04:57.499Z,236.0,119.2,87.4,29.4
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T23:00:59.551Z,257.0,142.3,94.5,20.2
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T23:06:26.619Z,254.0,137.4,96.2,20.4
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T23:02:22.923Z,255.0,133.7,87.7,33.6
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:44:28.353Z,234.0,140.7,83.7,9.6
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:46:45.699Z,221.0,111.4,97.1,12.5
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:42:57.325Z,191.0,93.6,90.8,6.6
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:56:14.528Z,8892.0,8594.7,240.8,56.5
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T23:03:53.936Z,223.0,136.4,84.2,2.4
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:39:41.611Z,206.0,122.4,81.3,2.3
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:55:21.285Z,237.0,127.4,90.7,18.9
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:38:10.864Z,240.0,146.8,90.9,2.3
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:36:50.016Z,213.0,111.1,86.9,15.0
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:41:42.615Z,207.0,101.7,91.2,14.1
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:52:34.935Z,244.0,118.3,87.2,38.5
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:45:42.669Z,204.0,111.2,77.9,14.9
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:53:47.625Z,269.0,142.9,92.3,33.8
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:40:22.604Z,242.0,123.0,100.2,18.8
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:48:26.702Z,241.0,139.7,90.8,10.5
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:14:12.897Z,249.0,119.0,91.9,38.1
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:16:33.090Z,210.0,123.8,79.4,6.8
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T19:37:44.533Z,236.0,126.3,90.3,19.4
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:15:24.321Z,10050.0,9654.9,314.3,80.8
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T22:12:59.820Z,206.0,112.6,88.0,5.4
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T19:42:22.734Z,192.0,110.7,77.4,3.9
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T19:43:52.290Z,199.0,102.9,77.9,18.2
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T19:46:43.657Z,308.0,208.1,93.1,6.8
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T19:34:59.872Z,240.0,121.1,98.2,20.7
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T19:41:04.961Z,262.0,130.7,121.7,9.6
aws-coldstart-ruby25vpc-dev-memory-256,2019-03-06T19:45:26.509Z,215.0,124.0,83.4,7.6
